x,y
4.9411764705882355,40
4.9411764705882355,45
4.9411764705882355,46
5,1.125
5,5.411764705882353
5,17.88235294117647
5,19.375
5,20.333333333333332
5,21.294117647058822
5,22.4375
5,23.42105263157895
5,24.61111111111111
5,26.157894736842106
5.0,27
5,27.764705882352942
5,28.1875
5,28.5625
5,29.38888888888889
5,30.095238095238095
5,31.05263157894737
5,32.22222222222222
5,32.94444444444444
5,34.111111111111114
5,34.5
5,35.25
5,35.8125
5,36.18518518518518
5,36.55555555555556
5,36.851851851851855
5,38.3125
5,39.333333333333336
5,40.1578947368421
5,40.63157894736842
5,41.333333333333336
5,42.64705882352941
5,43.11764705882353
5,43.294117647058826
5,43.64705882352941
5,44.666666666666664
5,45.64705882352941
5,45.8235294117647
5,46.77777777777778
5,47.76470588235294
5,48.88235294117647
5,49.6875
5.0588235294117645,44
5.0588235294117645,48
5.0588235294117645,50
5.117647058823529,39
5.176470588235294,14
5.176470588235294,46
5.235294117647059,7
5.235294117647059,12
5.235294117647059,13
5.294117647058823,17
5.294117647058823,47
5.294117647058823,49
5.352941176470588,22
5.352941176470588,27
5.529411764705882,20
5.529411764705882,36
5.647058823529412,12
5.647058823529412,18
5.705882352941177,19
5.705882352941177,28
5.705882352941177,34
5.705882352941177,38
5.764705882352941,13
5.764705882352941,14
5.764705882352941,42
5.823529411764706,18
5.823529411764706,27
5.823529411764706,29
5.823529411764706,44
5.823529411764706,47
5.882352941176471,23
5.882352941176471,33
5.882352941176471,37
5.9411764705882355,32
5.9411764705882355,40
6,12.857142857142858
6,16.27777777777778
6,17.58823529411765
6.0,18
6,18.4375
6,19.1875
6,20.285714285714285
6,21.11764705882353
6,22.4375
6,23.526315789473685
6,23.894736842105264
6,24.666666666666668
6,24.833333333333332
6.0,25
6,25.5625
6,26.63157894736842
6,27.11764705882353
6,28.125
6,28.9375
6,29.22222222222222
6,30.095238095238095
6.0,31
6,33.3125
6,34.111111111111114
6,35.1875
6,35.625
6,36.22222222222222
6,36.44444444444444
6,37.25
6,38.3125
6.0,39
6,39.333333333333336
6,40.1578947368421
6,41.333333333333336
6,42.470588235294116
6,43.411764705882355
6,43.64705882352941
6,44.55555555555556
6,45.64705882352941
6,45.88235294117647
6,46.72222222222222
6.0,47
6,47.76470588235294
6,48.05882352941177
6,48.94117647058823
6.0625,37
6.1875,36
6.1875,41
6.1875,43
6.1875,48
6.1875,49
6.1875,50
6.25,17
6.25,34
6.25,38
6.375,44
6.5,21
6.5,34
6.5,46
6.5625,13
6.625,16
6.625,18
6.625,19
6.625,27
6.6875,22
6.6875,41
6.75,17
6.75,25
6.75,28
6.75,30
6.875,20
6.875,24
6.875,26
7,13.352941176470589
7,16.055555555555557
7,16.444444444444443
7,17.058823529411764
7,17.941176470588236
7,19.25
7,20.428571428571427
7,21.41176470588235
7,22.375
7,23.526315789473685
7,24.38888888888889
7,24.72222222222222
7,25.5
7,26.473684210526315
7,26.894736842105264
7,27.941176470588236
7,28.9375
7,30.142857142857142
7.0,31
7,31.894736842105264
7,32.05555555555556
7,33.0625
7,34.111111111111114
7,34.333333333333336
7,35.625
7.0,36
7,36.18518518518518
7,36.370370370370374
7,37.0625
7,38.3125
7.0,39
7,39.19047619047619
7,39.38095238095238
7.0,40
7,40.473684210526315
7,41.22222222222222
7,42.294117647058826
7,43.05882352941177
7,43.705882352941174
7,44.333333333333336
7,44.666666666666664
7,44.833333333333336
7,45.705882352941174
7,46.55555555555556
7,47.76470588235294
7,49.0625
7.04,21
7.04,38
7.08,44
