x_px,y_px
888.0,659.0
888.0,666.0
888.0,679.0
888.0,695.0
888.0,709.0
888.0,715.6666666666666
888.0,722.0
888.0,737.0
888.0,749.0
888.0,788.0
888.0,795.0
888.0,812.6666666666666
888.0,827.0
888.0,843.0
888.0,850.0
888.0,875.0
888.0,879.0
888.0555555555555,536.6111111111111
888.1538461538462,440.2307692307692
888.2,773.4
888.3333333333334,515.75
888.3695652173913,351.5869565217391
888.3870967741935,412.93548387096774
888.4,272.0
888.4,469.8
888.5,489.8333333333333
888.7391304347826,308.0
888.7857142857143,575.5714285714286
888.8,383.46666666666664
889.0,348.0
889.0,364.0
889.0,418.0
889.0,585.0
889.3333333333334,435.0
889.6666666666666,329.0
891.0,507.0
892.0,560.0
894.0,659.0
894.0,859.0
894.25,711.0
894.6666666666666,121.0
895.0,729.0
895.3333333333334,824.0
895.5,769.4
896.0,750.6666666666666
896.0,787.0
896.0,841.0
896.5,806.25
897.0,560.0
897.0,603.0
897.9411764705883,623.3529411764706
898.0,467.8695652173913
899.0,246.0
899.0,262.0
899.3888888888889,526.0
900.0,230.0
900.0,364.0
901.0,311.0
901.0,348.0
901.0,806.0
901.25,277.75
901.875,329.625
902.0,435.0
902.0,452.0
902.0,585.0
903.0,380.6
903.0,418.0
903.0,770.0
904.0,711.0
906.0,542.0
906.0,642.0
906.0,787.0
907.6,466.4
907.75,493.5
907.92,742.0
908.0,244.0
908.0,257.0
908.0,272.0
908.0,282.0
908.0,296.0
908.0,316.0
908.0,331.0
908.0,353.0
908.0,368.0
908.0,379.0
908.0,391.6666666666667
908.0,400.0
908.0,407.0
908.0,413.0
908.0,431.0
908.0,447.0
908.0,489.0
908.0,509.0
908.0,528.0
908.0,537.0
908.0,547.0
908.0,566.0
908.0,570.0
908.0,596.0
908.0,620.0
908.0,695.0
908.0,713.0
908.0,767.0
908.0,790.5
908.0,808.0
908.0,839.0
908.0,877.0
908.4,638.4
908.5,824.75
908.75,665.5
908.8,751.4
909.0,659.0
910.0,787.0
911.0,435.0
911.0,468.0
911.3211009174312,877.5963302752293
912.0,560.0
912.0,859.0
912.1944444444445,675.5833333333334
912.6666666666666,246.16666666666666
914.0625,490.4375
915.0,311.0
915.2,728.3333333333334
916.0,262.0
918.0,364.0
918.0,435.0
918.0,624.0
919.5,277.75
919.5,840.5
920.0,329.0
921.3333333333334,230.0
922.0,262.0
922.0,348.0
922.0,381.0
922.0,400.0
922.0,418.0
922.0,452.0
922.0,468.0
922.3333333333334,526.0
923.0,560.0
923.0,603.0
923.3333333333334,542.0
924.0,507.0
924.0,585.0
924.0,711.0
924.6666666666666,311.0
925.0,364.0
925.0,624.0
925.0,642.0
925.5555555555555,805.7777777777778
927.0,695.375
927.4,751.2
928.0,824.0
930.1666666666666,795.8888888888889
931.0,427.0
931.0,436.0
931.0,487.0
931.0,501.0
931.0,518.0
931.0,529.6666666666666
931.0,612.0
931.0,635.0
931.0,659.0
931.0,674.0
931.0,688.0
931.0,696.6666666666666
931.0,729.0
931.0,734.0
931.0,753.3333333333334
931.0,766.0
931.0,771.0
931.0,785.0
931.0,820.0
931.0,828.0
931.0,841.3333333333334
931.8285714285714,861.9142857142857
935.0,658.8695652173913
936.0,364.0
937.5,770.7272727272727
938.0,295.0
938.0,311.0
938.0,348.0
939.0,246.0
939.0,490.0
940.0,329.0
940.0,381.0
940.0,603.0
941.0,230.0
941.0,418.0
941.0,624.0
941.4,451.6
942.0,526.0
942.25,399.75
942.75,695.25
943.0,364.0
944.0,490.0
944.0,585.0
944.0666666666667,261.4
945.0,603.0
945.3333333333334,711.0
945.6,641.6
948.5454545454545,348.45454545454544
948.88,810.86
948.9375,246.5
949.0,330.0
949.0,344.0
949.0,365.5
949.0,396.0
949.0,408.0
949.0,430.0
949.0,448.0
949.0,467.0
949.0,480.0
949.0,492.0
949.0,506.0
949.0,542.0
949.0,561.0
949.0,580.0
949.0,600.0
949.0,619.0
949.0,631.0
949.0,640.0
949.0,653.0
949.0,674.0
949.0,690.0
949.0,705.0
949.0,714.0
949.0,729.0
949.0,749.0
949.0,768.0
949.0,786.0
949.0,824.0
949.0,846.0
949.0,877.0
949.4,302.0
949.5714285714286,286.95238095238096
949.5882352941177,267.11764705882354
949.6,200.4
949.6666666666666,840.3333333333334
950.3333333333334,230.0
951.3333333333334,311.0
952.0,859.0
953.9333333333333,786.6666666666666
954.8461538461538,278.02564102564105
956.0,400.0
956.0,452.0
957.0,418.0
957.0,603.0
957.0,642.0
957.0,711.0
958.0,435.0
958.0,490.0
958.0,676.0
959.0,526.0
959.0,624.0
959.0,695.0
959.3333333333334,262.0
959.8205128205128,542.2564102564103
960.0,841.0
960.3333333333334,329.0
960.3333333333334,348.0
960.5483870967741,295.2903225806452
960.6666666666666,246.0
960.6666666666666,824.0
961.0,311.0
961.0,364.0
961.0,585.0
961.0,770.0
962.0,381.0
962.0,400.0
962.6666666666666,751.0
962.9705882352941,805.6470588235294
963.6976744186046,728.6279069767442
964.0,603.0
965.0,642.0
965.0,787.0
966.0,468.0
968.0,659.0
968.0,695.0
969.0,262.0
969.0,364.0
969.3333333333334,841.0
970.6666666666666,157.0
971.0,435.0
972.0,210.0
972.0,400.0
973.0,230.0
973.0,246.0
973.5897435897435,317.3076923076923
973.6666666666666,311.0
973.8076923076923,380.34615384615387
974.0,218.66666666666666
974.0,262.0
974.0,273.0
974.0,348.0
974.0,357.0
974.0,447.3333333333333
974.0,466.0
974.0,485.0
974.0,507.0
974.0,519.0
974.0,543.0
974.0,561.0
974.0,580.0
974.0,598.0
974.0,626.0526315789474
974.0,660.0
974.0,665.0
974.0,710.0
974.0,728.0
974.0,751.0
974.0,754.0526315789474
974.0,770.0
974.0,778.0
974.0,794.0
974.0,805.0
974.0,818.0
974.0,822.0
974.0,853.0
974.0,876.0
974.2758620689655,417.62068965517244
974.6,328.6
974.7391304347826,679.9130434782609
975.0,676.0
976.0,452.0
976.0,526.0
977.0,490.0
978.0,363.75
978.0,859.0
979.0,468.0
979.0,603.0
979.0,642.0
980.0,695.0
981.0,787.0
982.0,841.4
982.6,824.2
982.6875,584.5625
984.0,191.0
984.6666666666666,751.0
985.5,806.25
987.0,246.0
988.0,329.4
989.6153846153846,675.2307692307693
990.0,262.0
990.0,278.0
990.3333333333334,400.0
990.8823529411765,787.6470588235294
991.0,418.0
991.0,452.0
992.0,490.0
992.0,624.0
993.0,191.0
993.0,381.0
994.0,311.0
994.0,526.0
994.0,642.0
994.0,659.0
994.3,295.4
994.3333333333334,507.0
995.0,468.0
996.0,859.0
996.2307692307693,348.0769230769231
996.3333333333334,806.0
996.7714285714286,541.8571428571429
997.0,246.0
997.0,603.0
997.75,329.25
998.0,452.0
998.0,824.1666666666666
999.0,695.0
999.0,751.0
999.6666666666666,841.0
1000.75,743.5
1000.8571428571429,559.0
1000.8571428571429,801.8571428571429
1000.9375,773.125
1001.0,240.0
1001.0,251.0
1001.0,291.0
1001.0,297.0
1001.0,312.0
1001.0,331.0
1001.0,348.3333333333333
1001.0,362.0
1001.0,370.6666666666667
1001.0,395.0
1001.0,408.0
1001.0,436.1666666666667
1001.0,456.0
1001.0,465.0
1001.0,484.0
1001.0,503.0
1001.0,508.0
1001.0,523.0
1001.0,541.0
1001.0,574.0
1001.0,584.3333333333334
1001.0,597.0
1001.0,615.0
1001.0,637.0
1001.0,651.0
1001.0,672.0
1001.0,690.0
1001.0,709.0
1001.0,729.0
1001.0,762.0
1001.0,770.0
1001.0,786.3333333333334
1001.0,818.0
1001.0,875.0
1001.125,625.5
1005.0,381.0
1006.8,311.8
1007.0,452.0
1008.0,400.0
1008.0,603.0
1009.0,642.0
1009.0,659.0
1010.3333333333334,770.0
1010.6666666666666,230.0
1011.0,490.0
1011.4,262.4
1012.0,246.0
1012.0,278.0
1012.0,295.0
1012.0,348.0
1012.0,585.0
1012.0,787.0
1012.0,806.0
1013.0,418.0
1013.0,526.0
1013.0,676.0
1014.0,381.0
1014.0,729.0
1015.0,468.0
1015.0,560.0
1016.0,452.0
1016.0,751.0
1017.2307692307693,660.0
1017.3333333333334,794.8571428571429
1017.6666666666666,787.0
1018.0,180.0
1018.0,220.0
1018.0,233.0
1018.0,244.0
1018.0,257.0
1018.0,276.0
1018.0,284.0
1018.0,324.55555555555554
1018.0,329.0
1018.0,356.0
1018.0,363.6666666666667
1018.0,376.0
1018.0,389.0
1018.0,409.0
1018.0,426.0
1018.0,436.0
1018.0,446.0
1018.0,473.5
1018.0,504.0
1018.0,520.0
1018.0,540.0
1018.0,556.0
1018.0,566.0
1018.0,577.0
1018.0,596.0
1018.0,618.0
1018.0,670.0
1018.0,690.3333333333334
1018.0,707.0
1018.0,726.0
1018.0,738.0
1018.0,747.0
1018.0,763.0
1018.0,783.0
1018.0,816.0
1018.0,838.0
1018.0,875.0
1018.25,207.25
1018.7777777777778,639.1481481481482
1020.0,603.0
1020.0,624.0
1021.0,859.0
1021.3333333333334,174.0
1023.0,262.0
1023.0,507.14285714285717
1024.0,230.0
1024.0,246.0
1024.0,694.8
1024.0,787.0
1024.6666666666667,311.0
1026.0,348.0
1026.0,381.0
1026.0,418.0
1026.0,452.0
1026.0,468.0
1026.0,659.0
1026.0,711.0
1027.0,364.0
1027.0,841.0
1027.4,295.2
1028.0,435.0
1028.0,585.0
1028.0,770.0
1028.6666666666667,560.0
1029.2,277.6
1030.0,490.0
1030.0,542.0
1031.0,676.0
1031.6666666666667,526.0
1032.0,642.0
1032.0,806.0
1033.8,841.0
1034.0,751.0
1034.45,754.65
1035.0,240.33333333333334
1035.0,277.0
1035.0,291.0
1035.0,299.0
1035.0,318.6666666666667
1035.0,332.0
1035.0,347.0
1035.0,355.6666666666667
1035.0,373.0
1035.0,399.6
1035.0,427.0
1035.0,445.0
1035.0,474.0
1035.0,502.0
1035.0,524.3333333333334
1035.0,539.0
1035.0,558.0
1035.0,577.0
1035.0,604.5454545454545
1035.0,630.6666666666666
1035.0,671.0
1035.0,689.0
1035.0,709.0
1035.0,727.0
1035.0,738.0
1035.0,800.0
1035.0,814.6666666666666
1035.0,874.0
1035.2,782.2
1035.6842105263158,658.1578947368421
1035.7,261.8
1037.0,787.0
1039.3333333333333,329.0
1042.0,468.0
1043.0,230.0
1043.0,246.0
1043.0,435.0
1044.0,542.0
1044.0,676.0
1044.1666666666667,295.1666666666667
1045.0,348.0
1045.3333333333333,311.0
1046.0,262.0
1046.0,364.0
1046.0,381.0
1046.0,418.0
1046.0,729.0
1046.6,328.6
1047.0,278.0
1047.0,452.0
1047.0,490.0
1047.0,560.0
1047.0,624.0
1048.0,585.0
1049.0,642.0
1049.0,659.0
1049.0,806.0
1050.0,526.0
1050.0,695.0
1050.6666666666667,751.0
1051.0,542.0
1051.0,711.0
1052.0,770.0
1052.0,824.0
1053.0,676.0
1054.5,841.0
1056.0,355.0
1056.0,369.0
1056.0,410.0
1056.0,485.0
1056.0,507.0
1056.0,559.0
1056.0,578.0
1056.0,603.0
1056.0,628.0
1056.0,636.0
1056.0,648.0
1056.0,672.0
1056.0,720.0
1056.0,747.0
1056.0,767.0
1056.0,778.0
1056.0,789.0
1056.0,816.0
1056.0277777777778,858.4166666666666
1059.0,210.0
1060.0,452.0
1060.0,490.0
1062.0,191.0
1062.0,329.0
1062.0,585.0
1062.3333333333333,230.0
1062.3333333333333,278.0
1062.5,295.0
1062.5,787.5
1063.0,246.0
1063.5,156.83333333333334
1064.0,262.0
1064.0,400.0
1064.0,418.0
1065.0,348.0
1065.0,381.0
1065.0,435.0
1065.0,468.0
1066.6666666666667,210.0
1067.0,526.0
1067.0,542.0
1068.0,295.0
1068.0,490.0
1068.0,624.0
1068.0,659.0
1068.0,676.0
1069.0,364.4
1069.0,452.0
1069.0,642.0
1069.0,695.0
1069.0,711.0
1069.0,770.0
1070.0,751.0
1071.0,585.0
1071.0,603.0
1071.952380952381,310.2857142857143
1072.0,560.0
1072.0,787.0
1072.0,806.0
1073.2222222222222,840.8888888888889
1076.0,246.0
1077.6,201.0
1077.857142857143,562.5714285714286
1078.0,162.0
1078.0,184.66666666666666
1078.0,217.16666666666666
1078.0,235.33333333333334
1078.0,272.0
1078.0,293.0
1078.0,310.0
1078.0,331.0
1078.0,351.0
1078.0,369.0
1078.0,393.0
1078.0,406.0
1078.0,426.0
1078.0,444.0
1078.0,463.0
1078.0,482.0
1078.0,500.0
1078.0,519.0
1078.0,539.0
1078.0,571.0
1078.0,591.3333333333334
1078.0,597.6666666666666
1078.0,613.0
1078.0,630.0
1078.0,650.0
1078.0,669.0
1078.0,689.0
1078.0,704.0
1078.0,761.0
1078.0,776.0
1078.0,789.0
1078.0,809.0
1078.0,874.0
1078.25,241.5
1078.625,262.75
1078.6842105263158,729.1052631578947
1081.0,400.0
1081.0,435.0
1081.0,452.0
1081.4285714285713,329.14285714285717
1083.0,278.0
1083.0,381.0
1083.0,490.0
1083.0,542.0
1083.0,859.0
1084.0,603.0
1084.0,624.0
1084.0,676.0
1084.0,806.0
1085.0,642.0
1085.0,659.0
1085.0,711.0
1085.6666666666667,787.0
1086.0,364.0
1086.0,468.0
1086.0,526.0
1086.0,695.0
1086.0,751.0
1086.0,770.0
1087.0,585.0
1089.0,348.7391304347826
1089.0,418.0
1090.6666666666667,824.0
1092.0,859.0
1092.3333333333333,157.0
1094.3529411764705,319.1764705882353
1094.5,180.0
1094.8461538461538,293.2307692307692
1094.9444444444443,244.5
1095.0,162.33333333333334
1095.0,216.0
1095.0,233.0
1095.0,256.0
1095.0,279.6666666666667
1095.0,333.0
1095.0,349.0
1095.0,381.0
1095.0,391.3333333333333
1095.0,416.0
1095.0,446.0
1095.0,469.0
1095.0,477.0
1095.0,507.0
1095.0,513.0
1095.0,537.0
1095.0,553.0
1095.0,565.0
1095.0,576.0
1095.0,592.0
1095.0,611.0
1095.0,630.0
1095.0,649.0
1095.0,667.0
1095.0,700.0
1095.0,723.0
1095.0,739.0
1095.0,749.0
1095.0,761.0
1095.0,777.0
1095.0,796.0
1095.0,813.0
1095.0,873.0
1095.2,376.5
1095.4,200.2
1097.0,262.0
1097.0,542.0
1097.6666666666667,311.0
1099.0,210.0
1099.0,400.0
1100.0,418.0
1100.0,435.0
1100.0,452.0
1100.0,490.0
1100.0,560.0
1100.0,859.0
1100.6666666666667,230.0
1101.0,603.0
1101.0,806.0
1102.0,278.0
1102.0,624.0
1102.0,659.0
1102.0,695.0
1102.0,770.0
1102.3333333333333,841.0
1102.4666666666667,328.93333333333334
1103.0,711.0
1104.0,381.0
1104.0,585.0
1104.0,642.0
1104.0,676.0
1104.0,751.0
1104.3333333333333,246.0
1105.0,418.0
1105.4285714285713,364.2857142857143
1106.0,542.0
1107.0,787.0
1107.0,824.0
1107.5833333333333,526.25
1109.0,210.0
1110.0,246.0
1112.0,262.0
1112.5,231.33333333333334
1112.75,199.0
1112.75,523.5
1112.75,731.5
1113.0,177.0
1113.0,218.66666666666666
1113.0,253.0
1113.0,274.3333333333333
1113.0,307.0
1113.0,325.3333333333333
1113.0,346.0
1113.0,368.0
1113.0,388.0
1113.0,406.0
1113.0,424.0
1113.0,444.0
1113.0,464.0
1113.0,495.0
1113.0,501.0
1113.0,515.0
1113.0,532.0
1113.0,539.0
1113.0,556.0
1113.0,574.0
1113.0,593.0
1113.0,611.0
1113.0,630.0
1113.0,648.0
1113.0,668.0
1113.0,688.0
1113.0,704.0
1113.0,757.0
1113.0,778.0
1113.0,797.0
1113.0,818.0
1113.0,873.0
1113.111111111111,338.22222222222223
1113.1666666666667,480.0
1114.0,278.0
1116.0,400.0
1116.0,468.0
1116.0,585.0
1116.6666666666667,295.0
1117.0,311.0
1117.0,381.0
1117.0,452.0
1117.0,560.0
1117.0,676.0
1118.0,246.0
1118.0,542.0
1118.7142857142858,489.85714285714283
1119.0,603.0
1119.0,624.0
1120.0,262.0
1120.0,329.0
1120.0,507.0
1120.0,526.0
1120.0,659.0
1120.0,695.0
1121.0,711.0
1121.0,806.0
1122.0,435.0
1122.0,751.0
1122.0,770.0
1125.0,381.0
1125.0,642.0
1125.0,676.0
1127.0,841.0
1128.0,859.0
1128.5,787.0
1130.0,230.0
1131.0,246.0
1131.0,295.0
1131.0,642.0
1132.0,278.0
1132.6,467.6
1132.8333333333333,311.0
1133.0,711.0
1133.1666666666667,329.1666666666667
1134.0,347.8333333333333
1134.0,585.0
1134.0,603.0
1135.0,262.0
1135.0,400.0
1135.0,542.0
1136.0,364.0
1136.0,418.0
1136.0,452.0
1136.0,526.0
1137.0,381.0
1137.0,435.0
1137.0,507.0
1137.0,659.0
1137.0,770.0
1138.0,729.0
1138.0,751.0
1139.0,490.0
1139.0,676.0
1139.0,695.0
1140.7142857142858,559.2142857142857
1141.0,711.0
1141.0,806.0
1142.0,787.0
1143.5,831.6666666666666
1144.0,267.0
1144.0,314.3333333333333
1144.0,334.0
1144.0,342.0
1144.0,385.0
1144.0,404.0
1144.0,424.0
1144.0,492.0
1144.0,503.0
1144.0,519.0
1144.0,536.0
1144.0,551.0
1144.0,559.0
1144.0,568.0
1144.0,589.0
1144.0,604.0
1144.0,611.0
1144.0,619.0
1144.0,625.0
1144.0,630.0
1144.0,647.0
1144.0,671.0
1144.0,686.0
1144.0,701.0
1144.0,719.0
1144.0,742.0
1144.0,757.0
1144.0,763.6666666666666
1144.0,772.3333333333334
1144.0,809.3333333333334
1144.0,870.0
1144.0,874.0
1147.0,452.0
1147.3333333333333,295.0
1148.8,467.8
1149.0,490.0
1150.0,603.0
1152.0,262.0
1152.0,329.0
1152.0,364.14285714285717
1152.0,659.0
1153.0,381.0
1153.0,526.0
1153.0,542.0
1153.0,624.0
1153.0,711.0
1154.0,311.0
1154.0,418.0
1154.0,435.0
1154.0,676.0
1155.0,295.0
1155.0,507.0
1155.0,585.0
1155.0,859.0
1155.5714285714287,770.5714285714286
1156.0,452.0
1156.0,695.0
1156.3333333333333,603.0
1157.0,400.0
1157.0,729.0
1157.0,751.0
1158.0,468.0
1158.0,490.0
1160.0,841.0
1160.75,442.0
1160.8,464.6
1160.909090909091,827.7045454545455
1161.0,251.0
1161.0,268.0
1161.0,304.0
1161.0,325.0
1161.0,335.0
1161.0,348.0
1161.0,361.0
1161.0,372.0
1161.0,385.0
1161.0,404.0
1161.0,423.0
1161.0,483.0
1161.0,502.0
1161.0,516.0
1161.0,535.0
1161.0,548.0
1161.0,561.0
1161.0,575.0
1161.0,598.0
1161.0,632.0
1161.0,641.0
1161.0,651.0
1161.0,690.0
1161.0,707.0
1161.0,722.0
1161.0,740.0
1161.0,754.0
1161.0,781.0
1161.0,874.0
1162.0,824.0
1163.0,806.0
1167.0,138.0
1167.0,157.0
1167.0,262.0
1168.0,210.0
1168.0,230.0
1168.25,121.25
1168.3333333333333,174.0
1168.9354838709678,560.8064516129032
1169.0,105.0
1169.4666666666667,641.2
1169.6666666666667,87.0
1170.0,69.0
1170.0,311.0
1170.3333333333333,364.0
1170.5,786.5
1170.6666666666667,191.0
1171.0,751.0
1172.75,824.25
1175.0,381.0
1177.0,278.0
1177.0,806.0
1179.0,246.7391304347826
1179.0,490.0
1180.0,329.0
1181.0,418.0
1181.0,435.0
1181.0,452.0
1181.0,468.0
1181.0,542.0
1181.3333333333333,695.0
1181.75,525.75
1182.0,585.0
1182.0,787.0
1182.0,824.1666666666666
1182.6,729.2
1183.0,295.0
1183.0,311.0
1183.0,659.0
1183.0,676.0
1183.0,711.0
1184.0,381.0
1184.0,400.0
1184.0,490.0
1184.0,603.0
1184.0,624.0
1185.0,507.0
1186.0,770.0
1186.0,859.0
1187.0,278.0
1188.0,97.0
1188.0,107.0
1188.0,117.0
1188.0,133.0
1188.0,140.0
1188.0,157.0
1188.0,210.0
1188.0,262.0
1188.0,367.0
1188.0,800.0
1188.0,822.0
1188.0,837.0
1188.0,853.0
1188.4024390243903,239.0121951219512
1188.5714285714287,341.0
1188.7857142857142,746.5
1189.0,230.0
1189.0,751.0
1190.0,191.0
1190.0,348.0
1190.6666666666667,174.0
1191.0,121.0
1191.0,841.0
1193.857142857143,823.8571428571429
1194.0,806.0
